"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0.0825,8.32,-19.1848029826394
0.0825,8.33,-17.638201581112
0.0825,8.34,-16.0323715302478
0.0825,8.35,-14.3660630093613
0.0825,8.36,-12.6383066258367
0.0825,8.37,-10.8484738729939
0.0825,8.38,-8.99634131608664
0.0825,8.39,-7.08215687927424
0.0825,8.4,-5.10670601510673
0.0825,8.41,-3.07137492731114
0.0825,8.42,-0.978207444125549
0.0825,8.43,1.17004832218145
0.0825,8.44,3.36990765562262
0.0825,8.45,5.61713535259226
0.0825,8.46,7.90675396695956
0.0825,8.47,10.2330770501766
0.0825,8.48,12.5897689970679
0.0825,8.49,14.9699314835849
0.0825,8.5,17.3662146170255
0.0825,8.51,19.7709489998571
0.0825,8.52,22.1762931601589
0.0825,8.53,24.5743894509701
0.0825,8.54,26.9575207537489
0.0825,8.55,29.3182602474956
0.0825,8.56,31.6496071355644
0.0825,8.57,33.9451024661342
0.0825,8.58,36.1989208664873
0.0825,8.59,38.4059359144086
0.0825,8.6,40.5617587638095
0.0825,8.61,42.6627513282856
0.0825,8.62,44.7060166646023
0.0825,8.63,46.6893701148873
0.0825,8.64,48.6112952533819
0.0825,8.65,50.4708887843352
0.0825,8.66,52.2677983285476
0.0825,8.67,54.0021566080751
0.0825,8.68,55.6745149814455
0.0825,8.69,57.2857786733721
0.0825,8.7,58.837145443959
0.0825,8.71,60.3300488945196
0.0825,8.72,61.7661071349659
0.0825,8.73,63.1470771516512
0.0825,8.74,64.4748149146847
0.0825,8.75,65.7512410433145
0.0825,8.76,66.9783116964575
0.0825,8.77,68.1579942607586
0.0825,8.78,69.2922473586397
0.0825,8.79,70.3830046826307
0.0825,8.8,71.4321621703189
0.0825,8.81,72.4415680587175
0.0825,8.82,73.4130153914923
0.0825,8.83,74.348236592669
0.0825,8.84,75.248899762655
0.0825,8.85,76.1166063943146
0.0825,8.86,76.9528902467847
0.0825,8.87,77.7592171517708
0.0825,8.88,78.536985560685
0.0825,8.89,79.287527670978
0.0825,8.9,80.0121109964189
0.0825,8.91,80.7119402690335
0.0825,8.92,81.3881595801962
0.0825,8.93,82.041854685274
0.0825,8.94,82.6740554105486
0.0825,8.95,83.2857381132177
0.0825,8.96,83.8778281553787
0.0825,8.97,84.4512023613127
0.0825,8.98,85.0066914343362
0.0825,8.99,85.5450823152301
0.0825,9,86.0671204689197
0.0825,9.01,86.5735120899094
0.0825,9.02,87.0649262200359
0.0825,9.03,87.5419967745824
0.0825,9.04,88.0053244747517
0.0825,9.05,88.4554786860393
0.0825,9.06,88.8929991632573
0.0825,9.07,89.318397703865
0.0825,9.08,89.7321597119684
0.0825,9.09,90.1347456758418
0.0825,9.1,90.5265925621904
0.0825,9.11,90.908115130601
0.0825,9.12,91.2797071717686
0.0825,9.13,91.6417426731528
0.0825,9.14,91.9945769157171
0.0825,9.15,92.3385475053696
0.0825,9.16,92.6739753426429
0.0825,9.17,93.0011655340498
0.0825,9.18,93.3204082484391
0.0825,9.19,93.631979521528
0.0825,9.2,93.9361420116652
0.0825,9.21,94.2331457097172
0.0825,9.22,94.5232286058336
0.0825,9.23,94.8066173156948
0.0825,9.24,95.0835276687032
0.0825,9.25,95.354165260438
0.0825,9.26,95.6187259715559
0.0825,9.27,95.8773964551876
0.0825,9.28,96.130354594756
0.0825,9.29,96.3777699340181
0.0825,9.3,96.6198040810221
0.0825,9.31,96.8566110875551
0.0825,9.32,97.0883378055641
0.0825,9.33,97.3151242219223
0.0825,9.34,97.537103772835
0.0825,9.35,97.7544036390792
0.0825,9.36,97.9671450231993
0.0825,9.37,98.1754434096999
0.0825,9.38,98.3794088092032
0.0825,9.39,98.5791459874749
0.0825,9.4,98.7747546801557
0.0825,9.41,98.9663297939742
0.0825,9.42,99.1539615951629
0.0825,9.43,99.3377358857451
0.0825,9.44,99.5177341683096
0.0825,9.45,99.6940337998421
0.0825,9.46,99.8667081351398
0.0825,9.47,100.03582666029
0.0825,9.48,100.201455116654
0.0825,9.49,100.363655615764
0.0825,9.5,100.5224867455
0.0825,9.51,100.678003667868
0.0825,9.52,100.830258208697
0.0825,9.53,100.979298939503
0.0825,9.54,101.125171251776
0.0825,9.55,101.267917423863
0.0825,9.56,101.407576680661
0.0825,9.57,101.544185246236
0.0825,9.58,101.677776389496
0.0825,9.59,101.808380463006
0.0825,9.6,101.936024935012
0.0825,9.61,102.060734414689
0.0825,9.62,102.182530670632
0.0825,9.63,102.301432642545
0.0825,9.64,102.417456446094
0.0825,9.65,102.530615370803
0.0825,9.66,102.640919870906
0.0825,9.67,102.748377548964
0.0825,9.68,102.852993132082
0.0825,9.69,102.954768440482
0.0825,9.7,103.053702348164
0.0825,9.71,103.149790735337
0.0825,9.72,103.243026432275
0.0825,9.73,103.333399154172
0.0825,9.74,103.42089542653
0.0825,9.75,103.505498500585
0.0825,9.76,103.587188258146
0.0825,9.77,103.665941105227
0.0825,9.78,103.74172985371
0.0825,9.79,103.814523590254
0.0825,9.8,103.884287531508
0.0825,9.81,103.950982864647
0.0825,9.82,104.014566572092
0.0825,9.83,104.074991239168
0.0825,9.84,104.132204843315
0.0825,9.85,104.186150523303
0.0825,9.86,104.236766326744
0.0825,9.87,104.28398493399
0.0825,9.88,104.327733356273
0.0825,9.89,104.367932605754
0.0825,9.9,104.404497334797
0.0825,9.91,104.437335441557
0.0825,9.92,104.466347638554
0.0825,9.93,104.491426980565
0.0825,9.94,104.512458347699
0.0825,9.95,104.529317879009
0.0825,9.96,104.541872351456
0.0825,9.97,104.549978498346
0.0825,9.98,104.553482260668
0.0825,9.99,104.55221796387
0.0825,10,104.54600741168
0.0825,10.01,104.534658887433
0.0825,10.02,104.517966052125
0.0825,10.03,104.49570672691
0.0825,10.04,104.467641546091
0.0825,10.05,104.433512464679
0.0825,10.06,104.393041102319
0.0825,10.07,104.345926902768
0.0825,10.08,104.291845084996
0.0825,10.09,104.230444358454
0.0825,10.1,104.161344370795
0.0825,10.11,104.084132851482
0.0825,10.12,103.998362408881
0.0825,10.13,103.903546931663
0.0825,10.14,103.799157537273
0.0825,10.15,103.684618000662
0.0825,10.16,103.559299585183
0.0825,10.17,103.422515183977
0.0825,10.18,103.27351266407
0.0825,10.19,103.111467285999
0.0825,10.2,102.935473048507
0.0825,10.21,102.744532779757
0.0825,10.22,102.537546762538
0.0825,10.23,102.313299639676
0.0825,10.24,102.070445295672
0.0825,10.25,101.807489349317
0.0825,10.26,101.522768816917
0.0825,10.27,101.21442841361
0.0825,10.28,100.880392846703
0.0825,10.29,100.518334314734
0.0825,10.3,100.125634252557
0.0825,10.31,99.6993381476626
0.0825,10.32,99.236101986212
0.0825,10.33,98.7321285560227
0.0825,10.34,98.1830914231823
0.0825,10.35,97.5840438911788
0.0825,10.36,96.9293096268739
0.0825,10.37,96.2123508763395
0.0825,10.38,95.4256092792782
0.0825,10.39,94.5603132193861
0.0825,10.4,93.6062444439241
0.0825,10.41,92.5514554330637
0.0825,10.42,91.3819278996517
0.0825,10.43,90.0811622767048
0.0825,10.44,88.6296889361811
0.0825,10.45,87.0044957468443
0.0825,10.46,85.1783762756297
0.0825,10.47,83.1192234905351
0.0825,10.48,80.7893337251543
0.0825,10.49,78.1448584331034
0.0825,10.5,75.1356663085499
0.0825,10.51,71.7060780443723
0.0825,10.52,67.797220979572
0.0825,10.53,63.3520779764869
0.0825,10.54,58.3244884705529
0.0825,10.55,52.6929498270916
0.0825,10.56,46.4783442983125
0.0825,10.57,39.7612051623129
0.0825,10.58,32.6899817363953
0.0825,10.59,25.4709075071409
0.0825,10.6,18.3368699924827
0.0825,10.61,11.5051641669586
0.0825,10.62,5.14185262036002
0.0825,10.63,-0.65429091593395
0.0825,10.64,-5.84770657080092
0.0825,10.65,-10.4502414261083
0.0825,10.66,-14.5029298497342
0.0825,10.67,-18.0609251839228
0.0825,10.68,-21.1832377360354
0.0825,10.69,-23.9267363186945
0.0825,10.7,-26.3431813481925
0.0825,10.71,-28.4781380270252
0.0825,10.72,-30.3709335160695
0.0825,10.73,-32.0551265994364
0.0825,10.74,-33.5591813111234
0.0825,10.75,-34.9071791640064
0.0825,10.76,-36.119489427828
0.0825,10.77,-37.2133641436616
0.0825,10.78,-38.2034493457565
0.0825,10.79,-39.1022159899108
0.0825,10.8,-39.9203191809198
0.0825,10.81,-40.6668957894999
0.0825,10.82,-41.3498103025445
0.0825,10.83,-41.9758577523623
0.0825,10.84,-42.5509313324995
0.0825,10.85,-43.0801610785563
0.0825,10.86,-43.5680288808444
0.0825,10.87,-44.0184641383961
0.0825,10.88,-44.4349235622961
0.0825,10.89,-44.8204579765411
0.0825,10.9,-45.1777684271648
0.0825,10.91,-45.5092534752314
0.0825,10.92,-45.8170491981688
0.0825,10.93,-46.1030631409771
0.0825,10.94,-46.3690032308816
0.0825,10.95,-46.6164024851436
0.0825,10.96,-46.8466401932374
0.0825,10.97,-47.0609601343969
0.0825,10.98,-47.2604862940032
0.0825,10.99,-47.4462364629187
0.0825,11,-47.6191340391466
0.0825,11.01,-47.7800182981904
0.0825,11.02,-47.9296533550085
0.0825,11.03,-48.0687360046445
0.0825,11.04,-48.1979025990414
0.0825,11.05,-48.3177350930339
0.0825,11.06,-48.4287663721701
0.0825,11.07,-48.53148495802
0.0825,11.08,-48.6263391724529
0.0825,11.09,-48.7137408304621
0.0825,11.1,-48.7940685211096
0.0825,11.11,-48.8676705277244
0.0825,11.12,-48.9348674313565
0.0825,11.13,-48.9959544354273
0.0825,11.14,-49.0512034443814
0.0825,11.15,-49.1008649247441
0.0825,11.16,-49.145169573251
0.0825,11.17,-49.1843298134858
0.0825,11.18,-49.218541139711
0.0825,11.19,-49.2479833241812
0.0825,11.2,-49.2728215021848
0.0825,11.21,-49.293207147264
0.0825,11.22,-49.3092789475208
0.0825,11.23,-49.3211635925653
0.0825,11.24,-49.3289764794818
0.0825,11.25,-49.3328223451528
0.0825,11.26,-49.3327958313728
0.0825,11.27,-49.3289819883805
0.0825,11.28,-49.3214567217199
0.0825,11.29,-49.3102871867091
0.0825,11.3,-49.2955321342282
0.0825,11.31,-49.2772422110172
0.0825,11.32,-49.2554602172225
0.0825,11.33,-49.2302213234862
0.0825,11.34,-49.2015532495015
0.0825,11.35,-49.1694764055764
0.0825,11.36,-49.1340039984116
0.0825,11.37,-49.0951421019715
0.0825,11.38,-49.0528896940111
0.0825,11.39,-49.0072386585122
0.0825,11.4,-48.9581737539816
0.0825,11.41,-48.9056725472564
0.0825,11.42,-48.8497053121442
0.0825,11.43,-48.7902348919132
0.0825,11.44,-48.7272165243041
0.0825,11.45,-48.6605976273801
0.0825,11.46,-48.5903175441454
0.0825,11.47,-48.5163072434559
0.0825,11.48,-48.4384889742876
0.0825,11.49,-48.3567758699311
0.0825,11.5,-48.2710714981286
0.0825,11.51,-48.1812693525548
0.0825,11.52,-48.0872522803479
0.0825,11.53,-47.9888918396125
0.0825,11.54,-47.8860475799446
0.0825,11.55,-47.778566237995
0.0825,11.56,-47.6662808389642
0.0825,11.57,-47.5490096935787
0.0825,11.58,-47.4265552785879
0.0825,11.59,-47.2987029870689
0.0825,11.6,-47.1652197327952
0.0825,11.61,-47.0258523905621
0.0825,11.62,-46.8803260516314
0.0825,11.63,-46.7283420702493
0.0825,11.64,-46.5695758734369
0.0825,11.65,-46.4036745018605
0.0825,11.66,-46.2302538443973
0.0825,11.67,-46.0488955228902
0.0825,11.68,-45.8591433763336
0.0825,11.69,-45.6604994851056
0.0825,11.7,-45.4524196655974
0.0825,11.71,-45.2343083532914
0.0825,11.72,-45.0055127776113
0.0825,11.73,-44.7653163141085
0.0825,11.74,-44.5129308781257
0.0825,11.75,-44.2474881980912
0.0825,11.76,-43.9680297749813
0.0825,11.77,-43.673495295897
0.0825,11.78,-43.3627092223787
0.0825,11.79,-43.0343652158779
0.0825,11.8,-42.6870079908768
0.0825,11.81,-42.3190120969869
0.0825,11.82,-41.9285570202899
0.0825,11.83,-41.5135978553939
0.0825,11.84,-41.0718306254535
0.0825,11.85,-40.6006511079146
0.0825,11.86,-40.0971057461998
0.0825,11.87,-39.5578328753688
0.0825,11.88,-38.9789920415469
0.0825,11.89,-38.3561786230271
0.0825,11.9,-37.6843202301102
0.0825,11.91,-36.9575504264713
0.0825,11.92,-36.1690541222546
0.0825,11.93,-35.3108774732004
0.0825,11.94,-34.3736932094506
0.0825,11.95,-33.3465099457298
0.0825,11.96,-32.2163111576091
0.0825,11.97,-30.9676062065549
0.0825,11.98,-29.581872341153
0.0825,11.99,-28.0368637546106
0.0825,12,-26.3057632886128
0.09125,8,-45.4789436529459
0.09125,8.01,-44.9244202133953
0.09125,8.02,-44.3541158862507
0.09125,8.03,-43.7673427574194
0.09125,8.04,-43.1633780634413
0.09125,8.05,-42.5414626011126
0.09125,8.06,-41.9007991331143
0.09125,8.07,-41.2405508074674
0.09125,8.08,-40.5598396129874
0.09125,8.09,-39.8577448980543
0.09125,8.1,-39.1333019860776
0.09125,8.11,-38.3855009281106
0.09125,8.12,-37.6132854413122
0.09125,8.13,-36.8155520914792
0.09125,8.14,-35.9911497888111
0.09125,8.15,-35.1388796785296
0.09125,8.16,-34.257495522049
0.09125,8.17,-33.3457046801111
0.09125,8.18,-32.4021698266301
0.09125,8.19,-31.4255115408274
0.09125,8.2,-30.4143119452766
0.09125,8.21,-29.3671195782984
0.09125,8.22,-28.2824557100089
0.09125,8.23,-27.1588223312413
0.09125,8.24,-25.9947120620882
0.09125,8.25,-24.7886202400735
0.09125,8.26,-23.5390594545059
0.09125,8.27,-22.2445767903363
0.09125,8.28,-20.903774028122
0.09125,8.29,-19.515331012177
0.09125,8.3,-18.0780323418249
0.09125,8.31,-16.5907974557946
0.09125,8.32,-15.0527140622796
0.09125,8.33,-13.463074712858
0.09125,8.34,-11.8214161248558
0.09125,8.35,-10.1275606239507
0.09125,8.36,-8.38165881108547
0.09125,8.37,-6.58423226443975
0.09125,8.38,-4.73621478419827
0.09125,8.39,-2.83899039811637
0.09125,8.4,-0.894426099420151
0.09125,8.41,1.09510287894763
0.09125,8.42,3.12669749994036
0.09125,8.43,5.19693121037104
0.09125,8.44,7.30185993727728
0.09125,8.45,9.43704716536038
0.09125,8.46,11.5976047944071
0.09125,8.47,13.7782496433299
0.09125,8.48,15.9733745346267
0.09125,8.49,18.177131939986
0.09125,8.5,20.3835272886057
0.09125,8.51,22.5865183297833
0.09125,8.52,24.7801164823336
0.09125,8.53,26.95848595048
0.09125,8.54,29.1160365576877
0.09125,8.55,31.2475067254966
0.09125,8.56,33.3480337468486
0.09125,8.57,35.4132093896134
0.09125,8.58,37.4391198203985
0.09125,8.59,39.4223697677049
0.09125,8.6,41.3600916677975
0.09125,8.61,43.2499411998324
0.09125,8.62,45.0900810885498
0.09125,8.63,46.8791553279465
0.09125,8.64,48.6162560731082
0.09125,8.65,50.3008853892086
0.09125,8.66,51.9329138734525
0.09125,8.67,53.512537915792
0.09125,8.68,55.0402370729651
0.09125,8.69,56.5167327273889
0.09125,8.7,57.9429489102743
0.09125,8.71,59.3199759024212
0.09125,8.72,60.6490369956369
0.09125,8.73,61.9314586064147
0.09125,8.74,63.1686437814591
0.09125,8.75,64.362049019164
0.09125,8.76,65.5131642480422
0.09125,8.77,66.6234957474205
0.09125,8.78,67.6945517623556
0.09125,8.79,68.7278305489316
0.09125,8.8,69.7248105835178
0.09125,8.81,70.6869426766081
0.09125,8.82,71.6156437454129
0.09125,8.83,72.5122920171103
0.09125,8.84,73.3782234546543
0.09125,8.85,74.2147292179341
0.09125,8.86,75.0230539938623
0.09125,8.87,75.8043950489549
0.09125,8.88,76.5599018767127
0.09125,8.89,77.290676329353
0.09125,8.9,77.9977731390685
0.09125,8.91,78.6822007479573
0.09125,8.92,79.3449223781411
0.09125,8.93,79.9868572844403
0.09125,8.94,80.6088821414213
0.09125,8.95,81.2118325247977
0.09125,8.96,81.7965044541865
0.09125,8.97,82.3636559702198
0.09125,8.98,82.9140087241013
0.09125,8.99,83.4482495620276
0.09125,9,83.9670320904996
0.09125,9.01,84.4709782116172
0.09125,9.02,84.9606796199664
0.09125,9.03,85.4366992548274
0.09125,9.04,85.8995727031599
0.09125,9.05,86.3498095502515
0.09125,9.06,86.7878946760809
0.09125,9.07,87.2142894963788
0.09125,9.08,87.6294331481373
0.09125,9.09,88.0337436199056
0.09125,9.1,88.4276188276902
0.09125,9.11,88.8114376376361
0.09125,9.12,89.1855608369385
0.09125,9.13,89.5503320546419
0.09125,9.14,89.9060786341167
0.09125,9.15,90.2531124591042
0.09125,9.16,90.5917307352711
0.09125,9.17,90.922216729231
0.09125,9.18,91.2448404670038
0.09125,9.19,91.5598593938361
0.09125,9.2,91.867518997292
0.09125,9.21,92.1680533954561
0.09125,9.22,92.4616858920412
0.09125,9.23,92.748629500122
0.09125,9.24,93.0290874361511
0.09125,9.25,93.30325358584
0.09125,9.26,93.5713129434123
0.09125,9.27,93.8334420256652
0.09125,9.28,94.0898092622012
0.09125,9.29,94.3405753631169
0.09125,9.3,94.585893665371
0.09125,9.31,94.825910458976
0.09125,9.32,95.060765294102
0.09125,9.33,95.2905912701041
0.09125,9.34,95.5155153074366
0.09125,9.35,95.7356584033443
0.09125,9.36,95.9511358721755
0.09125,9.37,96.1620575710987
0.09125,9.38,96.3685281119565
0.09125,9.39,96.57064705994
0.09125,9.4,96.7685091197199
0.09125,9.41,96.9622043096217
0.09125,9.42,97.1518181243922
0.09125,9.43,97.3374316870636
0.09125,9.44,97.5191218903763
0.09125,9.45,97.6969615281892
0.09125,9.46,97.8710194172655
0.09125,9.47,98.0413605097874
0.09125,9.48,98.208045996919
0.09125,9.49,98.3711334037034
0.09125,9.5,98.5306766755463
0.09125,9.51,98.6867262565069
0.09125,9.52,98.8393291595874
0.09125,9.53,98.9885290291765
0.09125,9.54,99.1343661957795
0.09125,9.55,99.2768777231278
0.09125,9.56,99.4160974477357
0.09125,9.57,99.5520560109411
0.09125,9.58,99.6847808834318
0.09125,9.59,99.8142963822277
0.09125,9.6,99.9406236800589
0.09125,9.61,100.063780807041
0.09125,9.62,100.183782644514
0.09125,9.63,100.300640910877
0.09125,9.64,100.414364139202
0.09125,9.65,100.524957646384
0.09125,9.66,100.632423493513
0.09125,9.67,100.73676043715
0.09125,9.68,100.837963871068
0.09125,9.69,100.936025758054
0.09125,9.7,101.030934551213
0.09125,9.71,101.122675104223
0.09125,9.72,101.211228569886
0.09125,9.73,101.29657228623
0.09125,9.74,101.378679649363
0.09125,9.75,101.457519972169
0.09125,9.76,101.533058327812
0.09125,9.77,101.605255376942
0.09125,9.78,101.674067177329
0.09125,9.79,101.739444974527
0.09125,9.8,101.801334972014
0.09125,9.81,101.859678079062
0.09125,9.82,101.914409634425
0.09125,9.83,101.965459103656
0.09125,9.84,102.012749747688
0.09125,9.85,102.056198259975
0.09125,9.86,102.095714369211
0.09125,9.87,102.131200404266
0.09125,9.88,102.162550817618
0.09125,9.89,102.189651663051
0.09125,9.9,102.212380022936
0.09125,9.91,102.230603379785
0.09125,9.92,102.244178926136
0.09125,9.93,102.252952806049
0.09125,9.94,102.256759280649
0.09125,9.95,102.255419809159
0.09125,9.96,102.248742035723
0.09125,9.97,102.23651867105
0.09125,9.98,102.218526256367
0.09125,9.99,102.194523795488
0.09125,10,102.164251238782
0.09125,10.01,102.127427800507
0.09125,10.02,102.083750088313
0.09125,10.03,102.032890020554
0.09125,10.04,101.97449250343
0.09125,10.05,101.908172835681
0.09125,10.06,101.833513803571
0.09125,10.07,101.750062422979
0.09125,10.08,101.657326278516
0.09125,10.09,101.554769401345
0.09125,10.1,101.441807617674
0.09125,10.11,101.317803288356
0.09125,10.12,101.182059346236
0.09125,10.13,101.033812521448
0.09125,10.14,100.872225625164
0.09125,10.15,100.696378738541
0.09125,10.16,100.505259125079
0.09125,10.17,100.297749649995
0.09125,10.18,100.072615448293
0.09125,10.19,99.8284885321681
0.09125,10.2,99.5638499660945
0.09125,10.21,99.2770091617418
0.09125,10.22,98.9660797512616
0.09125,10.23,98.6289513823875
0.09125,10.24,98.2632566367499
0.09125,10.25,97.8663320973063
0.09125,10.26,97.4351723735238
0.09125,10.27,96.9663756238397
0.09125,10.28,96.4560787816128
0.09125,10.29,95.8998802785875
0.09125,10.3,95.2927475519327
0.09125,10.31,94.6289059988445
0.09125,10.32,93.9017052888744
0.09125,10.33,93.1034580462061
0.09125,10.34,92.2252448744383
0.09125,10.35,91.2566785501953
0.09125,10.36,90.1856190608967
0.09125,10.37,88.9978302368632
0.09125,10.38,87.6765684992992
0.09125,10.39,86.202095621277
0.09125,10.4,84.5511120617843
0.09125,10.41,82.6961184053486
0.09125,10.42,80.6047349677923
0.09125,10.43,78.239052434391
0.09125,10.44,75.5551630606115
0.09125,10.45,72.5031513039224
0.09125,10.46,69.0280247322835
0.09125,10.47,65.0723449328591
0.09125,10.48,60.581617571126
0.09125,10.49,55.5136152942966
0.09125,10.5,49.8522749537743
0.09125,10.51,43.6249546685631
0.09125,10.52,36.9183449904607
0.09125,10.53,29.8845948656723
0.09125,10.54,22.7291592617113
0.09125,10.55,15.6791508378863
0.09125,10.56,8.94273686163333
